ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
FDR48,11.65,Низкокалорийный,0.131394793,Выпечка,151.9024,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,1669.8264
FDE17,20.1,Средняя калорийность,0,Замороженные продукты,152.2366,OUT010,1998,,Локация 3,Продуктовый магазин,151.1366
FDP60,17.35,Низкокалорийный,0,Выпечка,102.9016,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,1922.8304
FDD57,18.1,Низкокалорийный,0.022526293,Фрукты и овощи,95.0094,OUT017,2007,,Локация 2,Супермаркет Тип1,1713.7692
FDW13,8.5,Низкокалорийный,0.163838951,Консервы,51.3324,OUT010,1998,,Локация 3,Продуктовый магазин,311.5944
FDN24,14.1,Низкокалорийный,0.11349714,Выпечка,56.1956,OUT045,2002,,Локация 2,Супермаркет Тип1,1364.89
FDJ34,11.8,Средняя калорийность,0.094185483,Закуски,126.2704,OUT017,2007,,Локация 2,Супермаркет Тип1,2002.7264
FDD46,6.035,Низкокалорийный,0.14113846,Закуски,155.0998,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,3691.1952
FDF46,,Низкокалорийный,0.164006137,Закуски,113.2834,OUT019,1985,Маленький,Локация 1,Продуктовый магазин,575.917
NCE43,12.5,Низкокалорийный,0.17314115,Товары для дома,168.4448,OUT010,1998,,Локация 3,Продуктовый магазин,170.4448
FDN27,20.85,Низкокалорийный,0.039555016,Мясо,116.8808,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,820.2656
FDW52,14,Средняя калорийность,0.037580877,Замороженные продукты,162.6526,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,4275.7676
DRH03,17.25,Низкокалорийный,0.035064318,Молочные продукты,92.412,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,1304.968
NCM29,11.5,Низкокалорийный,0.017678008,Здоровье и гигиена,129.2626,OUT045,2002,,Локация 2,Супермаркет Тип1,1705.1138
FDR58,6.675,Низкокалорийный,0.041986639,Закуски,93.2462,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,1480.7392
FDY50,5.8,Низкокалорийный,0.130955811,Молочные продукты,90.3172,OUT046,1997,Маленький,Локация 1,Супермаркет Тип1,1338.258
FDE16,8.895,Низкокалорийный,0.026492726,Замороженные продукты,208.4954,OUT017,2007,,Локация 2,Супермаркет Тип1,6251.862
NCE31,7.67,Низкокалорийный,0.185130961,Товары для дома,32.9216,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,588.5672
FDE53,10.895,Низкокалорийный,0.026934673,Замороженные продукты,106.128,OUT045,2002,,Локация 2,Супермаркет Тип1,319.584
DRK11,8.21,Низкокалорийный,0,Крепкие напитки,148.2392,OUT045,2002,,Локация 2,Супермаркет Тип1,1491.392
DRH13,8.575,Низкокалорийный,0.023866079,Безалкогольные напитки,107.128,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,958.752
FDA11,7.75,Низкокалорийный,0.043414959,Выпечка,93.1436,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,1418.154
DRL35,,Низкокалорийный,0.030554947,Крепкие напитки,41.877,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,1125.202
DRF36,,Низкокалорийный,0.023463124,Безалкогольные напитки,190.6846,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,9554.23
FDI07,12.35,Средняя калорийность,0.033951827,Мясо,197.2426,OUT017,2007,,Локация 2,Супермаркет Тип1,2966.139
FDI32,17.7,Низкокалорийный,0.174228338,Фрукты и овощи,117.1834,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,691.1004
DRL60,8.52,Низкокалорийный,0.027169589,Безалкогольные напитки,151.0682,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,1829.6184
NCY17,18.2,Низкокалорийный,0.1630653,Здоровье и гигиена,43.3086,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,758.3462
DRH36,,Низкокалорийный,0.058444176,Безалкогольные напитки,73.0696,OUT019,1985,Маленький,Локация 1,Продуктовый магазин,223.7088
FDX02,16,Низкокалорийный,0.057049301,Молочные продукты,225.9404,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,1350.2424
FDG46,8.63,Средняя калорийность,0.032960823,Закуски,115.0518,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,1366.2216
FDM60,10.8,Средняя калорийность,0,Выпечка,40.7138,OUT017,2007,,Локация 2,Супермаркет Тип1,406.138
FDJ22,18.75,Низкокалорийный,0.053025371,Закуски,192.5504,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,2109.2544
FDU59,5.78,Низкокалорийный,0.096306016,Хлеб,161.9552,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,2111.9176
FDL38,13.8,Средняя калорийность,0.014762987,Консервы,90.7172,OUT045,2002,,Локация 2,Супермаркет Тип1,1338.258
FDZ23,17.75,Средняя калорийность,0.067446626,Выпечка,184.724,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,1677.816
FDX52,11.5,Средняя калорийность,0.042173667,Замороженные продукты,194.682,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,2316.984
NCB42,11.8,Низкокалорийный,0.008578539,Здоровье и гигиена,117.6492,OUT045,2002,,Локация 2,Супермаркет Тип1,1158.492
NCU18,15.1,Низкокалорийный,0.056155909,Товары для дома,140.5496,OUT017,2007,,Локация 2,Супермаркет Тип1,2681.8424
FDI32,,Низкокалорийный,0.305305397,Фрукты и овощи,116.6834,OUT019,1985,Маленький,Локация 1,Продуктовый магазин,460.7336
DRZ11,8.85,Средняя калорийность,0.112571187,Безалкогольные напитки,122.0388,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,1609.9044
NCL54,12.6,Низкокалорийный,0.083221904,Товары для дома,174.5054,OUT017,2007,,Локация 2,Супермаркет Тип1,2626.581
FDS19,13.8,Средняя калорийность,0.064195136,Фрукты и овощи,75.8012,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,1138.518
DRB13,6.115,Средняя калорийность,0.007055292,Безалкогольные напитки,188.653,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,3605.307
DRI51,17.25,Низкокалорийный,0.070703828,Молочные продукты,170.3764,OUT010,1998,,Локация 3,Продуктовый магазин,343.5528
FDS57,,Низкокалорийный,0.102941345,Закуски,142.047,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,2719.793
FDT39,6.26,Средняя калорийность,0.009887927,Мясо,150.7366,OUT045,2002,,Локация 2,Супермаркет Тип1,2418.1856
FDH48,13.5,Низкокалорийный,0.101231721,Выпечка,86.254,OUT010,1998,,Локация 3,Продуктовый магазин,173.108
NCB18,19.6,Низкокалорийный,0.069112952,Товары для дома,90.1514,OUT010,1998,,Локация 3,Продуктовый магазин,442.757
FDR25,,Средняя калорийность,0.138846289,Консервы,263.7884,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,1324.942
FDV21,11.5,Низкокалорийный,0.171050595,Закуски,126.3704,OUT035,2004,Маленький,Локация 2,Супермаркет Тип1,3880.2824
DRH23,14.65,Низкокалорийный,0,Крепкие напитки,54.9614,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,552.614
FDS52,8.89,Низкокалорийный,0.005496816,Замороженные продукты,102.8016,OUT018,2009,Средний,Локация 3,Супермаркет Тип 2,1012.016
NCC31,8.02,Низкокалорийный,0.033259081,Товары для дома,154.2972,OUT010,1998,,Локация 3,Продуктовый магазин,1090.5804
FDU03,18.7,Средняя калорийность,0.092095924,Мясо,183.3292,OUT017,2007,,Локация 2,Супермаркет Тип1,2006.7212
FDG50,7.405,Низкокалорийный,0.015295536,Консервы,89.7146,OUT049,1999,Средний,Локация 1,Супермаркет Тип1,547.2876
FDY31,5.98,Низкокалорийный,0.043526599,Фрукты и овощи,148.4418,OUT013,1987,Большой,Локация 3,Супермаркет Тип1,2354.2688
FDX39,,Средняя калорийность,0.049435598,Мясо,209.7586,OUT027,1985,Средний,Локация 3,Супермаркет Тип 3,5487.5236
FDE46,,Низкокалорийный,0.027610698,Закуски,149.5366,OUT019,1985,Маленький,Локация 1,Продуктовый магазин,604.5464
NCN29,15.2,Низкокалорийный,0.012141036,Здоровье и гигиена,48.7034,OUT045,2002,,Локация 2,Супермаркет Тип1,680.4476
